,Area(0072-0135),Mean(0072-0135),Min(0072-0135),Max(0072-0135),Area(0338-0243),Mean(0338-0243),Min(0338-0243),Max(0338-0243),Area(0351-0330),Mean(0351-0330),Min(0351-0330),Max(0351-0330),Area(0457-0352),Mean(0457-0352),Min(0457-0352),Max(0457-0352),Area(0454-0435),Mean(0454-0435),Min(0454-0435),Max(0454-0435)
640,1254,123.735,-78.0,825.0,1000,82.407,-73.0,791.0,1101,128.105,-75.0,739.0,846,55.167,-79.0,524.0,1024,45.737,-40.0,355.0
641,1254,115.526,-88.0,764.0,1000,78.965,-62.0,641.0,1101,122.273,-98.0,803.0,846,48.032,-32.0,353.0,1024,48.392,-33.0,474.0
642,1254,115.805,-76.0,714.0,1000,79.233,-48.0,755.0,1101,123.925,-75.0,819.0,846,60.175,-35.0,440.0,1024,50.753,-44.0,577.0
643,1254,111.022,-59.0,870.0,1000,77.622,-59.0,814.0,1101,121.81,-80.0,770.0,846,61.03,-39.0,458.0,1024,53.462,-44.0,397.0
644,1254,116.52,-91.0,717.0,1000,79.148,-72.0,621.0,1101,125.533,-59.0,725.0,846,56.141,-38.0,391.0,1024,50.465,-38.0,374.0
645,1254,114.03,-69.0,640.0,1000,70.926,-42.0,693.0,1101,123.607,-72.0,866.0,846,55.008,-60.0,598.0,1024,49.01,-44.0,424.0
646,1254,113.928,-68.0,788.0,1000,83.093,-59.0,756.0,1101,127.606,-66.0,848.0,846,54.777,-57.0,508.0,1024,51.001,-82.0,524.0
647,1254,119.095,-131.0,728.0,1000,77.818,-72.0,812.0,1101,117.438,-73.0,745.0,846,54.755,-46.0,548.0,1024,54.208,-44.0,440.0
648,1254,114.917,-79.0,771.0,1000,76.82,-54.0,737.0,1101,121.51,-69.0,981.0,846,61.242,-40.0,413.0,1024,51.812,-35.0,463.0
649,1254,113.426,-75.0,658.0,1000,80.799,-66.0,941.0,1101,117.399,-55.0,885.0,846,52.822,-43.0,390.0,1024,50.48,-31.0,414.0
650,1254,113.266,-76.0,1046.0,1000,80.21,-52.0,781.0,1101,125.372,-67.0,963.0,846,56.323,-52.0,417.0,1024,49.452,-44.0,426.0
651,1254,114.322,-82.0,783.0,1000,77.797,-49.0,990.0,1101,125.317,-97.0,814.0,846,60.907,-47.0,432.0,1024,52.94,-64.0,441.0
652,1254,117.663,-103.0,695.0,1000,72.442,-82.0,765.0,1101,124.132,-69.0,742.0,846,56.213,-44.0,470.0,1024,50.838,-41.0,508.0
653,1254,111.855,-88.0,868.0,1000,79.031,-55.0,840.0,1101,118.46,-68.0,940.0,846,54.418,-54.0,373.0,1024,51.605,-59.0,474.0
654,1254,115.063,-97.0,873.0,1000,74.48,-80.0,690.0,1101,116.936,-105.0,849.0,846,58.702,-57.0,441.0,1024,50.109,-37.0,380.0
655,1254,112.812,-82.0,763.0,1000,76.031,-50.0,892.0,1101,115.603,-82.0,802.0,846,60.994,-51.0,433.0,1024,55.583,-35.0,442.0
656,1254,112.842,-85.0,715.0,1000,82.665,-61.0,818.0,1101,128.029,-59.0,831.0,846,56.591,-36.0,380.0,1024,53.433,-37.0,399.0
657,1254,110.245,-108.0,1009.0,1000,83.369,-67.0,864.0,1101,126.614,-77.0,989.0,846,59.556,-50.0,435.0,1024,53.702,-43.0,524.0
658,1254,119.325,-128.0,904.0,1000,71.518,-72.0,696.0,1101,122.156,-67.0,781.0,846,58.059,-48.0,381.0,1024,52.347,-50.0,428.0
659,1254,121.577,-95.0,809.0,1000,80.224,-58.0,1004.0,1101,126.042,-74.0,798.0,846,59.129,-46.0,434.0,1024,52.793,-38.0,425.0
660,1254,114.429,-72.0,712.0,1000,78.793,-56.0,677.0,1101,130.027,-66.0,741.0,846,57.414,-36.0,488.0,1024,49.317,-38.0,426.0
661,1254,113.455,-81.0,710.0,1000,75.475,-81.0,799.0,1101,117.898,-77.0,866.0,846,57.524,-46.0,401.0,1024,49.039,-49.0,434.0
662,1254,116.234,-62.0,740.0,1000,85.568,-82.0,913.0,1101,130.787,-71.0,833.0,846,56.978,-61.0,528.0,1024,51.488,-36.0,427.0
663,1254,110.91,-102.0,839.0,1000,85.084,-64.0,864.0,1101,125.081,-56.0,950.0,846,61.216,-58.0,365.0,1024,47.661,-32.0,405.0
664,1254,113.554,-95.0,915.0,1000,85.855,-66.0,1007.0,1101,129.722,-69.0,766.0,846,56.024,-56.0,532.0,1024,48.077,-66.0,407.0
665,1254,117.778,-74.0,759.0,1000,83.951,-57.0,814.0,1101,118.146,-81.0,973.0,846,54.421,-48.0,421.0,1024,52.401,-45.0,379.0
666,1254,115.954,-93.0,866.0,1000,84.09,-72.0,736.0,1101,125.232,-78.0,754.0,846,56.788,-48.0,382.0,1024,53.295,-42.0,493.0
667,1254,113.197,-88.0,568.0,1000,84.153,-51.0,848.0,1101,122.828,-63.0,833.0,846,61.125,-33.0,455.0,1024,56.723,-56.0,423.0
668,1254,110.321,-79.0,801.0,1000,77.644,-53.0,863.0,1101,127.847,-85.0,854.0,846,52.78,-44.0,412.0,1024,52.172,-52.0,435.0
669,1254,110.927,-95.0,619.0,1000,77.895,-79.0,847.0,1101,121.247,-88.0,845.0,846,59.904,-55.0,570.0,1024,52.303,-46.0,523.0
670,1254,118.805,-82.0,669.0,1000,78.125,-63.0,965.0,1101,128.385,-107.0,838.0,846,57.037,-41.0,547.0,1024,51.253,-37.0,445.0
671,1254,114.045,-66.0,816.0,1000,77.592,-72.0,905.0,1101,127.607,-111.0,794.0,846,60.209,-79.0,736.0,1024,52.129,-45.0,457.0
672,1254,112.307,-81.0,917.0,1000,75.296,-57.0,959.0,1101,112.735,-56.0,931.0,846,54.694,-42.0,403.0,1024,52.67,-59.0,562.0
673,1254,111.909,-95.0,750.0,1000,79.387,-65.0,741.0,1101,128.471,-66.0,889.0,846,56.792,-52.0,478.0,1024,56.255,-40.0,579.0
674,1254,117.022,-90.0,746.0,1000,83.996,-71.0,739.0,1101,126.465,-85.0,791.0,846,65.616,-71.0,640.0,1024,64.403,-50.0,507.0
675,1254,132.91,-75.0,843.0,1000,102.809,-79.0,1009.0,1101,157.247,-90.0,1063.0,846,93.721,-65.0,762.0,1024,79.822,-52.0,489.0
676,1254,135.47,-62.0,855.0,1000,102.272,-63.0,877.0,1101,161.699,-68.0,857.0,846,97.056,-61.0,634.0,1024,81.171,-55.0,527.0
677,1254,140.842,-84.0,661.0,1000,103.496,-61.0,948.0,1101,153.956,-71.0,882.0,846,100.494,-37.0,575.0,1024,75.885,-55.0,588.0
678,1254,133.825,-101.0,862.0,1000,105.51,-77.0,879.0,1101,141.976,-65.0,772.0,846,95.774,-57.0,494.0,1024,83.23,-76.0,595.0
679,1254,125.687,-81.0,855.0,1000,96.395,-90.0,878.0,1101,130.045,-77.0,794.0,846,94.799,-38.0,555.0,1024,78.701,-71.0,667.0
680,1254,129.679,-84.0,767.0,1000,87.225,-71.0,1051.0,1101,136.151,-68.0,861.0,846,85.35,-44.0,577.0,1024,73.331,-38.0,525.0
681,1254,121.944,-86.0,738.0,1000,89.163,-92.0,781.0,1101,129.577,-107.0,776.0,846,80.531,-70.0,530.0,1024,67.184,-36.0,625.0
682,1254,122.998,-95.0,662.0,1000,93.699,-66.0,915.0,1101,126.129,-46.0,772.0,846,74.035,-35.0,455.0,1024,73.661,-64.0,487.0
683,1254,113.459,-97.0,611.0,1000,86.66,-66.0,852.0,1101,131.597,-95.0,844.0,846,71.577,-41.0,485.0,1024,64.376,-32.0,396.0
684,1254,123.051,-80.0,633.0,1000,87.494,-68.0,801.0,1101,127.764,-74.0,871.0,846,68.908,-43.0,456.0,1024,69.431,-68.0,544.0
685,1254,118.486,-73.0,796.0,1000,86.983,-59.0,752.0,1101,129.758,-81.0,888.0,846,63.554,-37.0,389.0,1024,66.176,-47.0,416.0
686,1254,114.506,-66.0,675.0,1000,85.757,-108.0,844.0,1101,129.76,-83.0,804.0,846,69.509,-47.0,556.0,1024,66.998,-71.0,708.0
687,1254,117.601,-87.0,901.0,1000,85.102,-73.0,891.0,1101,125.148,-59.0,742.0,846,63.825,-42.0,424.0,1024,60.494,-55.0,488.0
688,1254,117.171,-77.0,743.0,1000,86.446,-53.0,831.0,1101,129.261,-67.0,819.0,846,64.495,-54.0,685.0,1024,59.409,-46.0,404.0
689,1254,117.369,-94.0,688.0,1000,84.637,-68.0,925.0,1101,122.218,-103.0,827.0,846,63.693,-37.0,503.0,1024,62.739,-58.0,547.0
690,1254,120.459,-72.0,744.0,1000,76.4,-57.0,780.0,1101,122.034,-99.0,690.0,846,64.89,-44.0,416.0,1024,59.688,-69.0,635.0
691,1254,115.329,-115.0,754.0,1000,78.103,-56.0,845.0,1101,123.66,-73.0,804.0,846,59.505,-38.0,418.0,1024,64.462,-45.0,428.0
692,1254,120.585,-112.0,742.0,1000,84.404,-55.0,850.0,1101,122.736,-120.0,954.0,846,66.621,-51.0,462.0,1024,56.206,-43.0,417.0
693,1254,116.986,-104.0,629.0,1000,75.346,-45.0,891.0,1101,130.275,-70.0,771.0,846,60.067,-41.0,399.0,1024,56.481,-33.0,561.0
694,1254,111.73,-77.0,581.0,1000,80.744,-77.0,793.0,1101,127.015,-66.0,782.0,846,63.085,-44.0,536.0,1024,59.792,-43.0,483.0
695,1254,109.154,-87.0,639.0,1000,84.931,-80.0,937.0,1101,122.282,-78.0,638.0,846,62.784,-52.0,507.0,1024,57.376,-39.0,384.0
696,1254,114.549,-90.0,702.0,1000,80.638,-59.0,915.0,1101,119.173,-63.0,794.0,846,64.548,-88.0,524.0,1024,59.404,-59.0,493.0
697,1254,115.554,-68.0,572.0,1000,80.243,-56.0,898.0,1101,120.548,-77.0,825.0,846,65.462,-65.0,470.0,1024,53.925,-34.0,342.0
698,1254,114.645,-93.0,721.0,1000,79.848,-51.0,787.0,1101,119.426,-75.0,953.0,846,60.053,-44.0,523.0,1024,57.015,-35.0,401.0
699,1254,111.522,-70.0,744.0,1000,84.476,-68.0,782.0,1101,129.201,-70.0,803.0,846,60.923,-62.0,498.0,1024,54.766,-43.0,466.0
700,1254,114.01,-83.0,796.0,1000,75.98,-70.0,700.0,1101,125.582,-85.0,922.0,846,58.422,-59.0,454.0,1024,56.846,-35.0,480.0
701,1254,123.659,-68.0,719.0,1000,79.414,-74.0,805.0,1101,129.749,-67.0,1036.0,846,64.551,-72.0,504.0,1024,55.435,-34.0,400.0
702,1254,114.935,-118.0,804.0,1000,76.362,-73.0,697.0,1101,126.919,-65.0,864.0,846,57.947,-45.0,379.0,1024,55.634,-52.0,460.0
703,1254,110.766,-73.0,777.0,1000,75.852,-89.0,900.0,1101,130.24,-79.0,802.0,846,57.936,-42.0,548.0,1024,52.246,-52.0,439.0
704,1254,114.664,-81.0,706.0,1000,87.814,-70.0,921.0,1101,117.702,-84.0,852.0,846,62.817,-48.0,412.0,1024,49.924,-49.0,372.0
705,1254,122.188,-82.0,857.0,1000,83.601,-72.0,867.0,1101,129.056,-94.0,760.0,846,55.73,-31.0,348.0,1024,49.224,-36.0,491.0
706,1254,117.316,-96.0,697.0,1000,83.068,-76.0,1066.0,1101,119.621,-56.0,878.0,846,58.207,-61.0,557.0,1024,48.509,-33.0,435.0
707,1254,110.872,-101.0,639.0,1000,81.401,-65.0,1050.0,1101,120.042,-82.0,980.0,846,56.384,-47.0,698.0,1024,51.59,-51.0,598.0
708,1254,114.461,-90.0,778.0,1000,77.694,-54.0,1005.0,1101,124.4,-77.0,757.0,846,62.226,-42.0,460.0,1024,56.966,-54.0,487.0
709,1254,114.608,-103.0,709.0,1000,82.779,-62.0,813.0,1101,131.421,-75.0,795.0,846,60.364,-86.0,675.0,1024,53.192,-45.0,424.0
710,1254,111.866,-98.0,500.0,1000,79.72,-73.0,989.0,1101,120.467,-48.0,781.0,846,60.022,-46.0,493.0,1024,53.917,-34.0,514.0
711,1254,108.628,-99.0,776.0,1000,74.592,-49.0,797.0,1101,125.906,-52.0,857.0,846,60.139,-52.0,472.0,1024,52.302,-39.0,652.0
712,1254,117.36,-98.0,848.0,1000,82.167,-67.0,841.0,1101,120.697,-55.0,698.0,846,62.91,-51.0,383.0,1024,50.787,-42.0,452.0
713,1254,117.848,-97.0,691.0,1000,80.64,-66.0,1059.0,1101,121.438,-90.0,815.0,846,57.37,-34.0,398.0,1024,56.866,-50.0,546.0
714,1254,116.143,-140.0,766.0,1000,73.193,-41.0,728.0,1101,124.016,-65.0,828.0,846,59.121,-41.0,414.0,1024,55.968,-49.0,425.0
715,1254,117.612,-88.0,683.0,1000,79.616,-73.0,682.0,1101,126.357,-59.0,827.0,846,56.544,-43.0,382.0,1024,56.384,-35.0,394.0
716,1254,117.036,-113.0,858.0,1000,75.49,-63.0,694.0,1101,122.916,-63.0,837.0,846,54.031,-48.0,513.0,1024,57.081,-40.0,613.0
717,1254,116.443,-68.0,780.0,1000,77.953,-78.0,955.0,1101,127.514,-69.0,803.0,846,64.465,-53.0,452.0,1024,56.245,-38.0,482.0
718,1254,117.286,-95.0,691.0,1000,76.546,-61.0,729.0,1101,124.285,-69.0,812.0,846,62.027,-38.0,456.0,1024,52.488,-46.0,518.0
719,1254,113.763,-98.0,764.0,1000,83.101,-80.0,779.0,1101,128.7,-65.0,947.0,846,58.716,-44.0,426.0,1024,52.054,-45.0,379.0
720,1254,108.21,-94.0,586.0,1000,81.389,-81.0,850.0,1101,130.292,-64.0,795.0,846,57.428,-52.0,430.0,1024,51.958,-44.0,516.0
721,1254,115.467,-91.0,855.0,1000,75.94,-42.0,923.0,1101,125.135,-80.0,809.0,846,65.643,-56.0,434.0,1024,52.841,-48.0,427.0
722,1254,114.152,-84.0,692.0,1000,80.079,-63.0,889.0,1101,128.725,-60.0,737.0,846,62.9,-33.0,618.0,1024,51.164,-54.0,549.0
723,1254,114.116,-110.0,669.0,1000,81.827,-67.0,929.0,1101,120.605,-70.0,790.0,846,55.415,-41.0,539.0,1024,50.702,-50.0,372.0
724,1254,115.215,-96.0,816.0,1000,80.047,-58.0,945.0,1101,128.842,-74.0,830.0,846,63.064,-33.0,466.0,1024,52.38,-49.0,453.0
725,1254,115.601,-77.0,893.0,1000,80.135,-59.0,959.0,1101,126.522,-66.0,816.0,846,59.696,-68.0,662.0,1024,50.925,-40.0,399.0
726,1254,115.826,-80.0,684.0,1000,80.437,-69.0,840.0,1101,124.527,-72.0,755.0,846,56.187,-40.0,506.0,1024,50.418,-37.0,453.0
727,1254,117.604,-114.0,690.0,1000,81.833,-61.0,759.0,1101,126.996,-80.0,850.0,846,60.77,-39.0,618.0,1024,50.517,-50.0,416.0
728,1254,113.144,-95.0,669.0,1000,84.93,-90.0,971.0,1101,124.76,-52.0,807.0,846,60.947,-57.0,532.0,1024,50.81,-39.0,375.0
729,1254,112.713,-60.0,623.0,1000,83.616,-71.0,747.0,1101,120.023,-71.0,853.0,846,63.965,-59.0,516.0,1024,50.247,-40.0,433.0
730,1254,115.876,-61.0,818.0,1000,80.298,-64.0,821.0,1101,123.804,-70.0,793.0,846,61.232,-56.0,557.0,1024,52.776,-52.0,556.0
731,1254,114.584,-61.0,668.0,1000,81.163,-62.0,689.0,1101,127.263,-89.0,783.0,846,59.813,-49.0,476.0,1024,48.964,-38.0,381.0
732,1254,114.967,-73.0,780.0,1000,81.054,-88.0,839.0,1101,120.52,-82.0,868.0,846,59.598,-44.0,426.0,1024,45.756,-49.0,416.0
733,1254,121.4,-80.0,806.0,1000,80.423,-73.0,919.0,1101,118.095,-58.0,1009.0,846,56.239,-43.0,420.0,1024,50.662,-64.0,556.0
734,1254,114.435,-75.0,824.0,1000,84.537,-89.0,928.0,1101,114.187,-58.0,846.0,846,57.401,-29.0,431.0,1024,47.917,-38.0,386.0
735,1254,115.723,-74.0,942.0,1000,81.007,-45.0,774.0,1101,124.46,-64.0,977.0,846,60.429,-32.0,464.0,1024,48.895,-35.0,394.0
736,1254,113.999,-98.0,662.0,1000,79.926,-60.0,655.0,1101,124.817,-61.0,656.0,846,59.145,-33.0,513.0,1024,46.169,-49.0,513.0
737,1254,118.334,-65.0,784.0,1000,77.142,-74.0,879.0,1101,120.391,-62.0,907.0,846,58.408,-32.0,483.0,1024,47.347,-46.0,461.0
738,1254,113.44,-89.0,856.0,1000,81.312,-51.0,779.0,1101,112.558,-84.0,801.0,846,62.175,-70.0,575.0,1024,50.258,-59.0,460.0
739,1254,110.821,-77.0,779.0,1000,76.903,-70.0,904.0,1101,114.785,-67.0,973.0,846,58.597,-45.0,596.0,1024,45.1,-29.0,410.0
740,1254,110.075,-97.0,767.0,1000,80.245,-56.0,1167.0,1101,121.688,-64.0,806.0,846,60.703,-47.0,511.0,1024,49.77,-43.0,381.0
741,1254,110.955,-79.0,695.0,1000,77.575,-63.0,913.0,1101,128.795,-88.0,798.0,846,57.512,-41.0,379.0,1024,50.796,-35.0,640.0
742,1254,118.355,-79.0,757.0,1000,85.547,-91.0,893.0,1101,117.598,-82.0,903.0,846,59.013,-50.0,581.0,1024,46.726,-49.0,408.0
743,1254,113.696,-111.0,645.0,1000,80.286,-57.0,833.0,1101,120.237,-115.0,895.0,846,61.931,-57.0,649.0,1024,48.28,-29.0,366.0
744,1254,113.313,-83.0,658.0,1000,80.266,-68.0,744.0,1101,125.173,-69.0,845.0,846,58.988,-71.0,628.0,1024,49.34,-52.0,517.0
745,1254,116.969,-71.0,635.0,1000,78.148,-71.0,804.0,1101,126.174,-66.0,835.0,846,56.518,-71.0,520.0,1024,49.771,-36.0,376.0
746,1254,119.108,-108.0,770.0,1000,74.657,-49.0,782.0,1101,119.359,-77.0,899.0,846,56.632,-50.0,557.0,1024,48.373,-49.0,474.0
747,1254,118.195,-79.0,707.0,1000,79.999,-66.0,925.0,1101,125.848,-75.0,713.0,846,59.512,-41.0,443.0,1024,49.202,-29.0,543.0
748,1254,118.208,-132.0,694.0,1000,79.651,-71.0,707.0,1101,124.256,-64.0,766.0,846,59.982,-45.0,583.0,1024,52.103,-53.0,464.0
749,1254,115.96,-55.0,808.0,1000,85.805,-63.0,866.0,1101,128.533,-57.0,740.0,846,63.37,-43.0,496.0,1024,50.958,-58.0,485.0
750,1254,120.92,-65.0,834.0,1000,86.057,-56.0,1084.0,1101,126.89,-93.0,846.0,846,58.864,-30.0,404.0,1024,49.677,-48.0,555.0
751,1254,115.234,-102.0,611.0,1000,85.902,-83.0,984.0,1101,119.494,-72.0,893.0,846,60.674,-35.0,567.0,1024,54.022,-51.0,552.0
752,1254,114.3,-118.0,804.0,1000,81.726,-79.0,1039.0,1101,127.776,-61.0,800.0,846,63.651,-65.0,540.0,1024,53.382,-54.0,396.0
753,1254,112.467,-99.0,768.0,1000,79.863,-55.0,904.0,1101,126.565,-61.0,858.0,846,59.585,-44.0,409.0,1024,47.79,-69.0,442.0
754,1254,116.874,-76.0,790.0,1000,80.145,-59.0,887.0,1101,122.248,-74.0,780.0,846,58.928,-46.0,549.0,1024,45.762,-52.0,506.0
755,1254,110.036,-107.0,758.0,1000,79.428,-53.0,762.0,1101,124.903,-75.0,843.0,846,62.278,-45.0,517.0,1024,48.413,-49.0,393.0
756,1254,113.849,-75.0,755.0,1000,76.552,-62.0,847.0,1101,128.783,-73.0,868.0,846,62.91,-54.0,462.0,1024,49.594,-44.0,536.0
757,1254,115.923,-75.0,757.0,1000,81.408,-41.0,885.0,1101,115.277,-65.0,864.0,846,61.041,-39.0,507.0,1024,49.397,-45.0,397.0
758,1254,117.186,-81.0,679.0,1000,80.869,-48.0,829.0,1101,120.381,-78.0,739.0,846,59.839,-56.0,563.0,1024,51.832,-58.0,468.0
759,1254,113.586,-99.0,802.0,1000,77.804,-84.0,653.0,1101,125.488,-54.0,928.0,846,61.93,-37.0,423.0,1024,50.159,-48.0,415.0
760,1254,118.462,-109.0,624.0,1000,81.701,-65.0,941.0,1101,122.355,-77.0,752.0,846,60.207,-42.0,516.0,1024,50.301,-36.0,422.0
761,1254,109.215,-69.0,699.0,1000,80.622,-55.0,929.0,1101,122.222,-74.0,961.0,846,55.522,-38.0,367.0,1024,48.448,-52.0,553.0
762,1254,111.199,-115.0,869.0,1000,80.955,-74.0,682.0,1101,125.04,-76.0,800.0,846,61.779,-50.0,469.0,1024,50.861,-41.0,373.0
763,1254,111.279,-118.0,715.0,1000,77.379,-52.0,779.0,1101,126.649,-73.0,768.0,846,56.739,-50.0,412.0,1024,48.392,-75.0,450.0
764,1254,115.156,-82.0,858.0,1000,78.457,-72.0,607.0,1101,125.193,-71.0,874.0,846,61.251,-39.0,432.0,1024,52.379,-45.0,399.0
765,1254,113.024,-80.0,761.0,1000,82.957,-95.0,803.0,1101,124.84,-48.0,787.0,846,55.584,-50.0,573.0,1024,53.552,-42.0,428.0
766,1254,118.313,-104.0,669.0,1000,78.694,-58.0,916.0,1101,128.242,-76.0,805.0,846,57.726,-41.0,414.0,1024,55.179,-53.0,407.0
767,1254,118.037,-79.0,802.0,1000,77.776,-65.0,831.0,1101,136.893,-67.0,761.0,846,59.268,-34.0,636.0,1024,51.69,-51.0,451.0
768,1254,121.099,-102.0,983.0,1000,79.852,-66.0,836.0,1101,131.879,-129.0,787.0,846,56.853,-45.0,389.0,1024,54.597,-50.0,564.0
769,1254,115.338,-85.0,655.0,1000,92.257,-72.0,940.0,1101,131.338,-76.0,877.0,846,53.669,-44.0,409.0,1024,55.33,-51.0,371.0
770,1254,119.297,-80.0,798.0,1000,81.14,-51.0,737.0,1101,121.752,-59.0,832.0,846,58.281,-59.0,374.0,1024,53.273,-71.0,455.0
771,1254,120.157,-92.0,694.0,1000,75.715,-55.0,988.0,1101,129.015,-54.0,942.0,846,60.955,-54.0,542.0,1024,50.175,-44.0,332.0
772,1254,116.656,-92.0,726.0,1000,80.759,-55.0,861.0,1101,120.961,-61.0,788.0,846,63.009,-54.0,409.0,1024,50.07,-49.0,481.0
773,1254,119.062,-68.0,865.0,1000,80.714,-93.0,823.0,1101,127.544,-60.0,961.0,846,56.498,-57.0,393.0,1024,49.782,-55.0,408.0
774,1254,124.687,-91.0,720.0,1000,84.388,-69.0,951.0,1101,125.949,-64.0,764.0,846,59.496,-39.0,446.0,1024,47.119,-58.0,531.0
775,1254,109.377,-71.0,635.0,1000,77.643,-77.0,786.0,1101,126.613,-88.0,818.0,846,56.5,-62.0,491.0,1024,49.787,-83.0,323.0
776,1254,109.813,-72.0,626.0,1000,79.796,-57.0,890.0,1101,128.153,-84.0,780.0,846,57.401,-41.0,439.0,1024,47.578,-35.0,590.0
777,1254,113.415,-96.0,611.0,1000,81.387,-56.0,848.0,1101,125.421,-77.0,1004.0,846,56.485,-61.0,461.0,1024,47.371,-47.0,532.0
778,1254,118.223,-95.0,887.0,1000,80.112,-69.0,999.0,1101,114.428,-59.0,799.0,846,56.684,-41.0,425.0,1024,50.801,-55.0,385.0
779,1254,112.923,-83.0,808.0,1000,81.022,-56.0,785.0,1101,122.543,-93.0,907.0,846,58.755,-39.0,493.0,1024,54.305,-72.0,438.0
780,1254,114.969,-87.0,644.0,1000,84.071,-48.0,815.0,1101,127.178,-58.0,897.0,846,59.155,-42.0,497.0,1024,52.362,-47.0,335.0
781,1254,113.632,-107.0,771.0,1000,77.022,-63.0,795.0,1101,121.429,-74.0,879.0,846,58.709,-85.0,603.0,1024,47.697,-50.0,389.0
782,1254,116.565,-61.0,803.0,1000,78.118,-60.0,875.0,1101,120.292,-67.0,792.0,846,61.507,-64.0,451.0,1024,53.068,-70.0,375.0
783,1254,117.086,-115.0,954.0,1000,78.897,-54.0,683.0,1101,117.308,-83.0,900.0,846,57.774,-50.0,366.0,1024,47.581,-64.0,381.0
784,1254,114.589,-91.0,758.0,1000,80.699,-84.0,778.0,1101,122.357,-74.0,831.0,846,63.206,-42.0,344.0,1024,52.731,-68.0,469.0
785,1254,114.583,-81.0,558.0,1000,80.521,-48.0,773.0,1101,120.458,-58.0,737.0,846,58.742,-44.0,409.0,1024,51.429,-61.0,471.0
786,1254,116.829,-119.0,843.0,1000,79.794,-51.0,715.0,1101,118.475,-48.0,821.0,846,61.285,-53.0,433.0,1024,47.446,-48.0,358.0
787,1254,111.525,-94.0,739.0,1000,81.208,-73.0,809.0,1101,120.546,-67.0,778.0,846,57.944,-61.0,535.0,1024,53.2,-64.0,530.0
788,1254,118.076,-100.0,930.0,1000,81.078,-56.0,735.0,1101,127.481,-62.0,879.0,846,57.13,-34.0,408.0,1024,52.954,-65.0,537.0
789,1254,112.837,-93.0,679.0,1000,77.755,-72.0,849.0,1101,122.183,-71.0,849.0,846,54.002,-48.0,372.0,1024,46.662,-58.0,482.0
790,1254,117.744,-68.0,662.0,1000,82.111,-53.0,703.0,1101,124.208,-75.0,733.0,846,65.781,-79.0,437.0,1024,50.316,-50.0,428.0
791,1254,110.931,-142.0,783.0,1000,82.777,-42.0,1174.0,1101,125.843,-65.0,1031.0,846,61.727,-64.0,447.0,1024,47.415,-52.0,441.0
792,1254,118.329,-100.0,667.0,1000,79.266,-83.0,724.0,1101,112.562,-89.0,856.0,846,59.921,-59.0,515.0,1024,46.029,-52.0,354.0
793,1254,109.352,-76.0,702.0,1000,81.238,-55.0,846.0,1101,121.043,-58.0,798.0,846,60.353,-52.0,399.0,1024,47.674,-74.0,334.0
794,1254,112.164,-76.0,760.0,1000,79.406,-76.0,762.0,1101,124.694,-110.0,779.0,846,56.336,-46.0,490.0,1024,49.819,-60.0,398.0
795,1254,122.277,-86.0,856.0,1000,97.509,-52.0,808.0,1101,152.838,-93.0,936.0,846,80.024,-55.0,513.0,1024,68.114,-57.0,513.0
796,1254,140.67,-101.0,806.0,1000,106.615,-52.0,862.0,1101,159.175,-79.0,800.0,846,102.472,-82.0,515.0,1024,83.534,-68.0,515.0
797,1254,141.572,-83.0,832.0,1000,105.275,-80.0,832.0,1101,162.093,-60.0,946.0,846,99.326,-55.0,584.0,1024,79.82,-88.0,486.0
798,1254,132.157,-92.0,794.0,1000,106.664,-61.0,823.0,1101,149.725,-86.0,924.0,846,101.067,-46.0,617.0,1024,81.134,-75.0,515.0
799,1254,128.375,-75.0,674.0,1000,97.558,-49.0,800.0,1101,144.207,-74.0,784.0,846,102.826,-56.0,612.0,1024,82.397,-55.0,547.0
800,1254,128.459,-64.0,688.0,1000,95.975,-70.0,909.0,1101,138.536,-81.0,938.0,846,97.329,-57.0,535.0,1024,68.214,-77.0,414.0
801,1254,127.344,-77.0,760.0,1000,89.255,-69.0,832.0,1101,137.006,-61.0,718.0,846,80.579,-55.0,469.0,1024,69.384,-59.0,440.0
802,1254,117.281,-92.0,686.0,1000,89.417,-70.0,661.0,1101,128.628,-60.0,964.0,846,86.15,-71.0,460.0,1024,66.591,-64.0,408.0
803,1254,116.246,-79.0,654.0,1000,93.226,-72.0,877.0,1101,127.584,-58.0,884.0,846,75.41,-51.0,526.0,1024,67.766,-66.0,409.0
804,1254,123.113,-139.0,876.0,1000,89.838,-54.0,718.0,1101,125.079,-71.0,925.0,846,68.761,-75.0,442.0,1024,61.42,-76.0,410.0
805,1254,118.798,-97.0,623.0,1000,90.165,-57.0,847.0,1101,125.495,-55.0,636.0,846,69.213,-64.0,407.0,1024,65.943,-76.0,474.0
806,1254,119.653,-107.0,701.0,1000,82.681,-56.0,739.0,1101,131.979,-71.0,790.0,846,63.558,-58.0,487.0,1024,64.216,-65.0,441.0
807,1254,114.094,-87.0,651.0,1000,89.294,-48.0,759.0,1101,133.614,-73.0,917.0,846,62.297,-48.0,400.0,1024,62.33,-76.0,441.0
808,1254,121.333,-73.0,833.0,1000,91.115,-67.0,893.0,1101,122.492,-117.0,865.0,846,70.894,-63.0,411.0,1024,61.209,-72.0,376.0
809,1254,113.439,-76.0,909.0,1000,82.97,-119.0,1020.0,1101,126.801,-76.0,891.0,846,63.073,-70.0,392.0,1024,60.531,-57.0,444.0
